aerolinea,origen,destino,retraso,distancia_km,fecha_partida,dia_semana,hora_salida,Time,fecha_hora_clima,temperatura,velocidad_viento,precipitacion,visibilidad
B6,JFK,TPA,0,2493.3333,2018-12-04 17:00:00,4,17:00:00,1020,2018-12-04 17:00:00,4.6,24.3,0.0,6000
EV,BOS,DCA,0,1440.0,2018-12-11 07:35:00,3,07:35:00,455,2018-12-11 07:00:00,-5.6,9.5,0.0,10000
B6,HPN,TPA,0,2320.0,2018-12-31 08:00:00,6,08:00:00,480,2018-12-31 08:00:00,-1.0,7.9,0.0,6000
XE,BUF,ORD,0,1546.6666,2018-12-21 19:52:00,2,19:52:00,1192,2018-12-21 19:00:00,4.4,20.5,0.0,6000
US,JAX,CLT,0,1106.6666,2018-12-04 07:00:00,3,07:00:00,420,2018-12-04 07:00:00,15.6,8.7,0.0,8000
DL,BWI,MSP,1,2160.0,2018-12-01 08:50:00,5,08:50:00,530,2018-12-01 08:00:00,-0.8,4.0,0.0,6000
CO,PBI,EWR,0,2333.3333,2018-12-05 15:35:00,1,15:35:00,935,2018-12-05 15:00:00,18.6,26.1,0.0,6000
US,DTW,CLT,0,1413.3334,2018-12-22 08:30:00,5,08:30:00,510,2018-12-22 08:00:00,-0.4,14.8,0.0,6000
HA,HNL,LIH,0,480.0,2018-12-02 19:23:00,6,19:23:00,1163,2018-12-02 19:00:00,23.8,19.9,0.0,10000
WN,BWI,LAX,0,4800.0,2018-12-26 07:30:00,6,07:30:00,450,2018-12-26 07:00:00,-2.5,7.9,0.0,10000
US,PHX,DEN,0,1453.3334,2018-12-25 09:45:00,7,09:45:00,585,2018-12-25 09:00:00,8.6,9.0,0.0,10000
US,CLT,LGA,0,1480.0,2018-12-11 11:35:00,5,11:35:00,695,2018-12-11 11:00:00,-2.0,6.6,0.0,10000
9E,ELM,DTW,0,1173.3334,2018-12-15 16:35:00,4,16:35:00,995,2018-12-15 16:00:00,4.7,5.9,0.0,6000
XE,ROC,ORD,0,1613.3334,2018-12-24 10:02:00,7,10:02:00,602,2018-12-24 10:00:00,-1.0,13.1,0.0,9000
AS,JNU,PSG,0,613.3333,2018-12-07 14:02:00,4,14:02:00,842,2018-12-07 14:00:00,2.3,6.2,0.0,6000
EV,SAV,ORD,1,2000.0,2018-12-18 11:28:00,5,11:28:00,688,2018-12-18 11:00:00,5.1,9.2,0.0,10000
UA,SNA,ORD,0,3160.0,2018-12-09 13:58:00,3,13:58:00,838,2018-12-09 13:00:00,12.0,4.8,0.0,6000
9E,MSP,BMI,0,1266.6666,2018-12-10 17:05:00,2,17:05:00,1025,2018-12-10 17:00:00,-4.0,12.7,0.0,6000
WN,HOU,DAL,0,800.0,2018-12-13 06:15:00,2,06:15:00,375,2018-12-13 06:00:00,17.9,17.1,0.0,6000
WN,MCI,MDW,1,1066.6666,2018-12-19 13:15:00,2,13:15:00,795,2018-12-19 13:00:00,5.8,15.9,0.0,9000
DL,SAT,ATL,0,1800.0,2018-12-29 13:23:00,4,13:23:00,803,2018-12-29 13:00:00,5.8,20.6,0.0,6000
US,RIC,CLT,0,1080.0,2018-12-24 17:54:00,2,17:54:00,1074,2018-12-24 17:00:00,8.4,14.7,0.0,9000
WN,MCO,RDU,0,1266.6666,2018-12-18 08:50:00,1,08:50:00,530,2018-12-18 08:00:00,9.9,7.6,0.0,8000
DL,ATL,SAV,0,800.0,2018-12-25 22:46:00,7,22:46:00,1366,2018-12-25 22:00:00,11.5,1.8,0.0,9000
B6,FLL,IAD,1,1920.0,2018-12-10 11:25:00,6,11:25:00,685,2018-12-10 11:00:00,19.6,16.1,0.0,6000
WN,SNA,DEN,0,1800.0,2018-12-23 17:25:00,4,17:25:00,1045,2018-12-23 17:00:00,14.9,3.4,0.0,6000
US,CLT,MYR,1,680.0,2018-12-22 11:20:00,5,11:20:00,680,2018-12-22 11:00:00,3.8,14.8,0.0,10000
OO,SAT,SLC,1,2400.0,2018-12-30 05:55:00,6,05:55:00,355,2018-12-30 05:00:00,6.1,12.7,0.0,6000
WN,BUF,MCO,1,2266.6667,2018-12-10 16:55:00,4,16:55:00,1015,2018-12-10 16:00:00,0.1,5.9,0.0,8000
MQ,BOS,JFK,0,933.3333,2018-12-12 11:10:00,1,11:10:00,670,2018-12-12 11:00:00,-4.6,16.4,0.0,10000
DL,ATL,RSW,1,1346.6666,2018-12-04 21:59:00,4,21:59:00,1319,2018-12-04 21:00:00,7.8,18.2,0.0,10000
FL,ATL,FLL,0,1480.0,2018-12-13 15:44:00,6,15:44:00,944,2018-12-13 15:00:00,6.5,13.0,0.0,6000
XE,MEM,IAH,1,1386.6666,2018-12-03 12:05:00,2,12:05:00,725,2018-12-03 12:00:00,3.3,6.8,0.0,10000
WN,SJC,LAX,1,933.3333,2018-12-19 17:50:00,5,17:50:00,1070,2018-12-19 17:00:00,11.2,8.4,0.0,6000
WN,MCI,MDW,0,1066.6666,2018-12-18 08:45:00,4,08:45:00,525,2018-12-18 08:00:00,1.4,8.8,0.0,6000
FL,DCA,ATL,1,1746.6666,2018-12-18 18:59:00,4,18:59:00,1139,2018-12-18 18:00:00,6.1,16.9,0.0,10000
US,CLT,TPA,1,1293.3334,2018-12-03 22:20:00,3,22:20:00,1340,2018-12-03 22:00:00,14.2,12.4,0.0,6000
OO,DEN,FAR,0,1426.6666,2018-12-17 16:29:00,1,16:29:00,989,2018-12-17 16:00:00,2.8,11.8,0.0,10000
DL,BDL,TPA,1,2493.3333,2018-12-22 07:35:00,6,07:35:00,455,2018-12-22 07:00:00,10.6,13.7,0.0,6000
DL,PHX,MSP,0,2466.6667,2018-12-06 14:10:00,4,14:10:00,850,2018-12-06 14:00:00,12.2,7.5,0.0,6000
MQ,DFW,LRD,1,1133.3334,2018-12-24 20:45:00,7,20:45:00,1245,2018-12-24 20:00:00,14.4,19.6,0.0,10000
XE,IND,EWR,1,1573.3334,2018-12-11 10:21:00,3,10:21:00,621,2018-12-11 10:00:00,-5.5,10.9,0.0,10000
XE,CLT,IAH,0,2346.6667,2018-12-11 14:52:00,3,14:52:00,892,2018-12-11 14:00:00,0.7,4.6,0.0,10000
DL,ABQ,MSP,0,2106.6667,2018-12-21 14:10:00,5,14:10:00,850,2018-12-21 14:00:00,1.0,5.5,0.0,8000
US,PHX,ORD,0,2653.3333,2018-12-22 16:10:00,4,16:10:00,970,2018-12-22 16:00:00,8.6,7.0,0.0,9000
EV,JAN,ATL,0,1266.6666,2018-12-06 16:59:00,5,16:59:00,1019,2018-12-06 16:00:00,7.4,9.6,0.0,9000
DL,SLC,LAX,1,1653.3334,2018-12-04 22:00:00,7,22:00:00,1320,2018-12-04 22:00:00,-4.0,7.1,0.0,6000
WN,TPA,DEN,1,3333.3333,2018-12-10 17:35:00,5,17:35:00,1055,2018-12-10 17:00:00,14.8,21.3,0.0,6000
UA,ORD,MSP,0,1240.0,2018-12-07 21:55:00,2,21:55:00,1315,2018-12-07 21:00:00,-4.2,15.0,0.0,10000
XE,PBI,IAH,0,2200.0,2018-12-30 17:40:00,7,17:40:00,1060,2018-12-30 17:00:00,26.0,15.3,0.0,6000
US,CLT,IAH,1,2266.6667,2018-12-05 14:50:00,2,14:50:00,890,2018-12-05 14:00:00,5.3,10.3,0.0,9000
WN,TUL,DAL,1,800.0,2018-12-09 09:15:00,1,09:15:00,555,2018-12-09 09:00:00,1.4,14.1,0.0,6000
US,DFW,PHX,0,2146.6667,2018-12-15 18:30:00,3,18:30:00,1110,2018-12-15 18:00:00,11.8,16.3,0.0,10000
MQ,JAX,ORD,1,2200.0,2018-12-28 12:55:00,2,12:55:00,775,2018-12-28 12:00:00,21.0,18.7,0.0,6000
AA,LGA,DFW,1,3466.6667,2018-12-10 16:20:00,2,16:20:00,980,2018-12-10 16:00:00,2.2,16.3,0.0,10000
B6,BTV,JFK,0,1186.6666,2018-12-06 19:01:00,2,19:01:00,1141,2018-12-06 19:00:00,2.3,15.3,0.0,6000
US,SFO,CLT,1,3840.0,2018-12-06 11:15:00,3,11:15:00,675,2018-12-06 11:00:00,9.3,5.9,0.0,6000
HA,HNL,LIH,1,506.66666,2018-12-11 14:35:00,2,14:35:00,875,2018-12-11 14:00:00,21.7,22.7,0.1,6000
CO,IAH,AUS,0,693.3333,2018-12-05 15:25:00,7,15:25:00,925,2018-12-05 15:00:00,6.9,12.2,0.0,6000
EV,VPS,ATL,0,920.0,2018-12-04 05:25:00,1,05:25:00,325,2018-12-04 05:00:00,12.2,16.9,0.0,10000
OO,MFR,SFO,0,1000.0,2018-12-31 10:21:00,1,10:21:00,621,2018-12-31 10:00:00,-0.8,3.9,0.0,8000
FL,GPT,ATL,0,1013.3333,2018-12-25 17:57:00,5,17:57:00,1077,2018-12-25 17:00:00,16.3,12.6,0.0,8000
WN,PHL,MHT,0,1000.0,2018-12-08 15:00:00,4,15:00:00,900,2018-12-08 15:00:00,0.4,9.9,0.0,6000
MQ,LGA,CLT,1,1666.6666,2018-12-02 13:40:00,5,13:40:00,820,2018-12-02 13:00:00,8.5,17.1,2.1,5000
MQ,ORD,BUF,0,1266.6666,2018-12-25 15:35:00,4,15:35:00,935,2018-12-25 15:00:00,1.4,8.9,0.0,6000
WN,PHX,SEA,1,2533.3333,2018-12-27 08:55:00,1,08:55:00,535,2018-12-27 08:00:00,7.0,6.3,0.0,10000
XE,DTW,EWR,0,1293.3334,2018-12-22 06:25:00,3,06:25:00,385,2018-12-22 06:00:00,0.2,15.8,0.0,6000
UA,LAX,LAS,0,1080.0,2018-12-03 22:38:00,2,22:38:00,1358,2018-12-03 22:00:00,17.1,4.7,0.0,9000
9E,CLE,ATL,0,1706.6666,2018-12-28 05:35:00,4,05:35:00,335,2018-12-28 05:00:00,9.9,36.4,0.0,6000
OO,MKE,ORD,0,666.6667,2018-12-13 13:03:00,2,13:03:00,783,2018-12-13 13:00:00,-2.0,2.5,0.0,8000
9E,CVG,JAX,1,1506.6666,2018-12-17 13:30:00,3,13:30:00,810,2018-12-17 13:00:00,-0.1,9.2,0.0,10000
UA,HNL,SFO,0,3986.6667,2018-12-14 22:09:00,3,22:09:00,1329,2018-12-14 22:00:00,25.1,29.3,0.0,10000
DL,MSP,PHX,1,2706.6667,2018-12-05 14:30:00,6,14:30:00,870,2018-12-05 14:00:00,-4.4,8.3,0.0,6000
CO,IAH,PHX,0,2333.3333,2018-12-03 14:30:00,1,14:30:00,870,2018-12-03 14:00:00,10.2,15.8,0.0,9000
WN,MDW,MCI,1,1200.0,2018-12-22 11:40:00,4,11:40:00,700,2018-12-22 11:00:00,-2.2,5.8,0.0,6000
FL,DCA,ATL,0,1466.6666,2018-12-24 06:30:00,5,06:30:00,390,2018-12-24 06:00:00,4.0,6.4,0.3,6000
AA,DTW,MIA,0,2533.3333,2018-12-04 14:55:00,7,14:55:00,895,2018-12-04 14:00:00,-2.2,9.2,0.0,8000
CO,EWR,PHX,0,4440.0,2018-12-28 16:20:00,1,16:20:00,980,2018-12-28 16:00:00,11.6,18.7,2.5,4000
OO,MKE,PIT,1,1133.3334,2018-12-20 11:35:00,3,11:35:00,695,2018-12-20 11:00:00,4.2,10.5,0.3,6000
WN,HOU,MCO,1,1666.6666,2018-12-12 20:05:00,3,20:05:00,1205,2018-12-12 20:00:00,20.0,20.9,0.0,6000
9E,CLT,CVG,0,1320.0,2018-12-23 07:00:00,6,07:00:00,420,2018-12-23 07:00:00,1.2,8.4,0.0,10000
WN,RDU,PHL,0,1000.0,2018-12-23 06:55:00,4,06:55:00,415,2018-12-23 06:00:00,1.2,6.6,0.0,10000
FL,SEA,MKE,0,2920.0,2018-12-17 09:06:00,5,09:06:00,546,2018-12-17 09:00:00,7.6,16.9,0.0,9000
AS,SEA,SMF,0,1400.0,2018-12-20 15:05:00,5,15:05:00,905,2018-12-20 15:00:00,10.2,19.7,0.9,5000
MQ,ORD,CLE,1,1066.6666,2018-12-09 07:45:00,2,07:45:00,465,2018-12-09 07:00:00,-6.7,5.5,0.0,10000
DL,DTW,MKE,1,986.6667,2018-12-24 12:20:00,1,12:20:00,740,2018-12-24 12:00:00,-0.1,13.6,0.0,6000
FL,HOU,ATL,0,1493.3334,2018-12-23 10:54:00,2,10:54:00,654,2018-12-23 10:00:00,14.7,6.9,0.0,8000
OO,SLC,IDA,0,893.3333,2018-12-02 11:20:00,3,11:20:00,680,2018-12-02 11:00:00,-2.7,3.8,0.7,3000
UA,SFO,LAX,0,1240.0,2018-12-27 09:45:00,5,09:45:00,585,2018-12-27 09:00:00,10.6,13.8,0.0,9000
OH,MSP,CVG,1,1586.6666,2018-12-25 15:10:00,3,15:10:00,910,2018-12-25 15:00:00,-5.3,5.8,0.0,6000
MQ,TVC,ORD,0,1000.0,2018-12-28 14:30:00,4,14:30:00,870,2018-12-28 14:00:00,7.8,18.6,0.0,8000
DL,SAV,ATL,0,1066.6666,2018-12-18 07:33:00,6,07:33:00,453,2018-12-18 07:00:00,7.0,7.7,0.0,6000
WN,PIT,BWI,1,800.0,2018-12-24 10:25:00,2,10:25:00,625,2018-12-24 10:00:00,-0.3,14.2,0.0,8000
WN,MSY,DAL,1,1200.0,2018-12-24 09:20:00,7,09:20:00,560,2018-12-24 09:00:00,10.2,17.8,0.0,8000
US,MSP,PHL,0,1986.6666,2018-12-24 13:00:00,3,13:00:00,780,2018-12-24 13:00:00,-9.9,2.5,0.0,6000
DL,MIA,MSP,0,3146.6667,2018-12-29 13:05:00,6,13:05:00,785,2018-12-29 13:00:00,24.0,10.5,0.0,9000
CO,MSP,IAH,1,2333.3333,2018-12-16 09:15:00,2,09:15:00,555,2018-12-16 09:00:00,-1.1,12.0,0.0,6000
UA,LGA,ORD,0,2093.3333,2018-12-28 10:57:00,1,10:57:00,657,2018-12-28 10:00:00,7.3,20.9,0.3,6000
OO,GFK,MSP,0,986.6667,2018-12-29 06:55:00,7,06:55:00,415,2018-12-29 06:00:00,-22.5,11.7,0.0,9000
XE,CLE,IND,0,853.3333,2018-12-14 07:40:00,4,07:40:00,460,2018-12-14 07:00:00,5.1,17.1,0.0,6000
MQ,ORD,PHL,1,1600.0,2018-12-07 07:05:00,4,07:05:00,425,2018-12-07 07:00:00,-7.9,9.0,0.0,10000
OO,LAX,MRY,1,853.3333,2018-12-29 07:45:00,5,07:45:00,465,2018-12-29 07:00:00,5.9,11.5,0.0,10000
DL,DTW,TPA,1,2186.6667,2018-12-29 10:20:00,2,10:20:00,620,2018-12-29 10:00:00,0.9,13.3,0.1,6000
MQ,ORD,PIT,1,1133.3334,2018-12-15 07:40:00,6,07:40:00,460,2018-12-15 07:00:00,-1.6,8.6,0.0,6000
WN,DAL,HOU,0,800.0,2018-12-05 08:00:00,6,08:00:00,480,2018-12-05 08:00:00,2.0,6.8,0.0,10000
WN,MDW,RDU,1,1466.6666,2018-12-07 09:25:00,5,09:25:00,565,2018-12-07 09:00:00,-8.1,6.0,0.0,10000
WN,BWI,PVD,0,933.3333,2018-12-12 10:05:00,7,10:05:00,605,2018-12-12 10:00:00,-0.4,10.5,0.0,9000
OH,CVG,LGA,1,1786.6666,2018-12-12 09:45:00,6,09:45:00,585,2018-12-12 09:00:00,-0.3,12.0,0.0,6000
B6,LGB,LAS,1,880.0,2018-12-12 10:11:00,3,10:11:00,611,2018-12-12 10:00:00,8.6,6.5,0.0,10000
US,CLT,SJU,0,2800.0,2018-12-15 18:15:00,3,18:15:00,1095,2018-12-15 18:00:00,11.9,1.9,0.0,6000
MQ,CLE,DFW,0,2466.6667,2018-12-27 13:55:00,4,13:55:00,835,2018-12-27 13:00:00,1.3,19.9,0.0,6000
FL,MCO,ATL,1,1346.6666,2018-12-30 17:42:00,6,17:42:00,1062,2018-12-30 17:00:00,25.9,7.1,0.0,8000
WN,DAL,TUL,1,733.3333,2018-12-10 11:50:00,2,11:50:00,710,2018-12-10 11:00:00,-0.2,6.6,0.0,10000
UA,IAD,SJU,0,2960.0,2018-12-22 08:15:00,2,08:15:00,495,2018-12-22 08:00:00,4.6,21.9,0.0,8000
AA,DFW,DEN,0,1666.6666,2018-12-22 18:35:00,1,18:35:00,1115,2018-12-22 18:00:00,16.9,18.7,0.0,10000
DL,SAN,SLC,0,1493.3334,2018-12-20 13:05:00,1,13:05:00,785,2018-12-20 13:00:00,8.8,9.2,0.0,10000
FL,ATL,PNS,0,986.6667,2018-12-17 10:20:00,2,10:20:00,620,2018-12-17 10:00:00,7.1,16.7,0.0,6000
DL,MSP,DEN,1,1653.3334,2018-12-03 22:00:00,2,22:00:00,1320,2018-12-03 22:00:00,-3.8,5.8,0.0,6000
9E,BTV,JFK,0,1266.6666,2018-12-01 11:20:00,3,11:20:00,680,2018-12-01 11:00:00,-2.2,7.6,0.0,8000
WN,JAX,TPA,0,733.3333,2018-12-22 06:50:00,4,06:50:00,410,2018-12-22 06:00:00,7.4,13.1,0.0,10000
YV,ORD,BTV,1,1546.6666,2018-12-28 19:08:00,4,19:08:00,1148,2018-12-28 19:00:00,-0.3,23.8,0.0,6000
FL,PIT,MCO,0,2106.6667,2018-12-16 18:55:00,6,18:55:00,1135,2018-12-16 18:00:00,3.6,10.1,0.2,6000
DL,LAX,ATL,1,3333.3333,2018-12-14 11:35:00,7,11:35:00,695,2018-12-14 11:00:00,10.5,15.5,0.0,6000
FL,ATL,LAX,0,4200.0,2018-12-04 09:00:00,1,09:00:00,540,2018-12-04 09:00:00,3.7,15.5,0.0,8000
OO,DEN,OKC,0,1240.0,2018-12-17 17:35:00,5,17:35:00,1055,2018-12-17 17:00:00,6.6,8.9,0.0,9000
OO,CID,MSP,1,840.0,2018-12-13 07:00:00,1,07:00:00,420,2018-12-13 07:00:00,-2.6,8.5,0.0,10000
AA,ORD,DFW,1,2066.6667,2018-12-18 07:00:00,3,07:00:00,420,2018-12-18 07:00:00,-3.9,8.0,0.0,10000
US,DCA,FLL,0,2160.0,2018-12-18 08:30:00,3,08:30:00,510,2018-12-18 08:00:00,1.9,15.5,0.0,9000
WN,MDW,IAD,0,1400.0,2018-12-29 11:40:00,7,11:40:00,700,2018-12-29 11:00:00,-1.9,10.2,0.1,4000
OH,DTW,ATW,1,1173.3334,2018-12-07 17:25:00,7,17:25:00,1045,2018-12-07 17:00:00,-0.4,12.2,0.0,6000
OO,IAH,ORD,0,2013.3334,2018-12-15 06:25:00,2,06:25:00,385,2018-12-15 06:00:00,9.9,15.4,0.0,6000
OO,RDM,DEN,1,1813.3334,2018-12-29 11:28:00,1,11:28:00,688,2018-12-29 11:00:00,1.5,7.2,0.0,6000
CO,PIT,IAH,0,2560.0,2018-12-31 17:40:00,6,17:40:00,1060,2018-12-31 17:00:00,4.3,11.2,1.3,5000
WN,SNA,OAK,1,1066.6666,2018-12-16 08:10:00,3,08:10:00,490,2018-12-16 08:00:00,9.9,10.2,0.0,10000
WN,OAK,LAS,1,1133.3334,2018-12-09 17:40:00,5,17:40:00,1060,2018-12-09 17:00:00,9.6,6.9,0.0,6000
WN,ONT,SMF,1,1066.6666,2018-12-10 13:00:00,7,13:00:00,780,2018-12-10 13:00:00,13.8,4.1,0.0,6000
WN,IAD,MDW,0,1666.6666,2018-12-07 12:30:00,6,12:30:00,750,2018-12-07 12:00:00,-0.6,11.3,0.0,10000
UA,PHX,ORD,1,2693.3333,2018-12-30 15:40:00,4,15:40:00,940,2018-12-30 15:00:00,1.9,2.4,0.0,10000
MQ,CLE,LGA,0,1266.6666,2018-12-20 08:55:00,6,08:55:00,535,2018-12-20 08:00:00,4.1,16.2,0.0,6000
WN,ABQ,DAL,1,1266.6666,2018-12-08 13:30:00,7,13:30:00,810,2018-12-08 13:00:00,2.8,7.0,0.0,8000
WN,MCO,PVD,0,2066.6667,2018-12-07 11:10:00,3,11:10:00,670,2018-12-07 11:00:00,10.3,8.9,0.0,10000
EV,ATL,SAV,0,960.0,2018-12-07 11:05:00,5,11:05:00,665,2018-12-07 11:00:00,4.2,7.7,0.0,8000
F9,DAY,DEN,1,2520.0,2018-12-31 06:15:00,5,06:15:00,375,2018-12-31 06:00:00,1.1,8.6,0.0,6000
MQ,DTW,ORD,0,1133.3334,2018-12-21 10:00:00,1,10:00:00,600,2018-12-21 10:00:00,3.2,14.1,1.2,4000
AA,DFW,BWI,1,2266.6667,2018-12-10 12:05:00,3,12:05:00,725,2018-12-10 12:00:00,-0.5,6.0,0.0,10000
AA,DFW,OMA,0,1400.0,2018-12-09 21:30:00,4,21:30:00,1290,2018-12-09 21:00:00,8.4,15.7,0.0,9000
WN,DAL,MSY,1,1000.0,2018-12-07 20:00:00,5,20:00:00,1200,2018-12-07 20:00:00,9.6,20.1,0.2,6000
DL,TPA,DCA,0,1706.6666,2018-12-24 07:00:00,5,07:00:00,420,2018-12-24 07:00:00,7.7,8.5,0.0,6000
OO,ORD,OMA,1,1320.0,2018-12-07 12:20:00,2,12:20:00,740,2018-12-07 12:00:00,-9.6,6.1,0.0,10000
AA,JFK,MIA,1,2666.6667,2018-12-21 19:59:00,5,19:59:00,1199,2018-12-21 19:00:00,12.1,21.6,2.2,5000
FL,BWI,RSW,0,2133.3333,2018-12-02 08:30:00,3,08:30:00,510,2018-12-02 08:00:00,9.2,7.4,0.1,6000
OO,SLC,BOI,0,1226.6666,2018-12-30 08:35:00,5,08:35:00,515,2018-12-30 08:00:00,-3.2,13.2,0.0,6000
DL,DTW,BWI,0,1306.6666,2018-12-09 14:10:00,7,14:10:00,850,2018-12-09 14:00:00,-6.8,4.3,0.0,10000
XE,EWR,MCI,1,2653.3333,2018-12-06 16:05:00,3,16:05:00,965,2018-12-06 16:00:00,2.9,18.1,0.0,9000
FL,ATL,MCI,0,1720.0,2018-12-21 09:05:00,5,09:05:00,545,2018-12-21 09:00:00,8.9,13.5,1.3,5000
UA,ORD,EWR,0,1666.6666,2018-12-10 06:05:00,4,06:05:00,365,2018-12-10 06:00:00,-7.2,6.8,0.0,10000
B6,LGB,IAD,1,3706.6667,2018-12-20 09:00:00,2,09:00:00,540,2018-12-20 09:00:00,8.8,5.2,0.0,10000
MQ,ORF,MIA,1,2066.6667,2018-12-28 16:25:00,2,16:25:00,985,2018-12-28 16:00:00,20.9,29.2,0.0,6000
AA,RNO,DFW,0,2533.3333,2018-12-02 11:50:00,3,11:50:00,710,2018-12-02 11:00:00,-6.1,5.4,0.0,10000
AA,DFW,SNA,0,2600.0,2018-12-15 12:45:00,6,12:45:00,765,2018-12-15 12:00:00,4.6,18.9,0.0,10000
WN,MCO,DEN,1,3400.0,2018-12-13 18:15:00,5,18:15:00,1095,2018-12-13 18:00:00,21.8,15.4,0.0,6000
OO,PSP,LAX,1,626.6667,2018-12-10 16:03:00,7,16:03:00,963,2018-12-10 16:00:00,16.1,3.1,0.0,6000
9E,LGA,SAV,0,2200.0,2018-12-19 09:00:00,7,09:00:00,540,2018-12-19 09:00:00,-5.0,6.3,0.0,9000
DL,DAY,ATL,0,1373.3334,2018-12-17 16:15:00,4,16:15:00,975,2018-12-17 16:00:00,3.7,15.3,0.0,8000
XE,OKC,IAH,1,1133.3334,2018-12-15 07:50:00,4,07:50:00,470,2018-12-15 07:00:00,1.9,17.3,0.0,10000
OH,CVG,EWR,0,1586.6666,2018-12-04 07:30:00,7,07:30:00,450,2018-12-04 07:00:00,1.4,9.4,0.1,4000
AA,SMF,DFW,0,2666.6667,2018-12-14 12:20:00,5,12:20:00,740,2018-12-14 12:00:00,4.8,3.1,0.0,6000
AA,SMF,DFW,0,2666.6667,2018-12-19 08:20:00,2,08:20:00,500,2018-12-19 08:00:00,9.9,6.8,0.0,9000
MQ,DFW,JAN,0,1066.6666,2018-12-06 07:55:00,4,07:55:00,475,2018-12-06 07:00:00,8.8,16.9,0.0,6000
DL,LGA,CVG,1,1853.3334,2018-12-07 17:28:00,2,17:28:00,1048,2018-12-07 17:00:00,2.7,22.2,0.0,9000
DL,ATL,CMH,1,1266.6666,2018-12-14 07:35:00,4,07:35:00,455,2018-12-14 07:00:00,8.0,20.9,0.8,5000
MQ,LGA,CLE,1,1466.6666,2018-12-11 14:30:00,4,14:30:00,870,2018-12-11 14:00:00,-0.4,6.6,0.0,10000
OO,IDA,SLC,1,306.66666,2018-12-09 10:40:00,7,10:40:00,640,2018-12-09 10:00:00,-3.3,6.1,0.0,6000
OO,CIC,SFO,1,786.6667,2018-12-01 14:54:00,6,14:54:00,894,2018-12-01 14:00:00,8.1,21.1,0.3,6000
AA,STL,DFW,1,1533.3334,2018-12-21 16:05:00,6,16:05:00,965,2018-12-21 16:00:00,1.5,21.7,0.0,6000
F9,DEN,BNA,0,2000.0,2018-12-09 10:30:00,7,10:30:00,630,2018-12-09 10:00:00,-3.0,9.1,0.0,9000
XE,OKC,ORD,0,1666.6666,2018-12-07 06:00:00,3,06:00:00,360,2018-12-07 06:00:00,2.0,16.0,0.0,6000
DL,ATL,DTW,0,1800.0,2018-12-01 09:50:00,1,09:50:00,590,2018-12-01 09:00:00,11.1,16.1,0.1,6000
US,IND,CLT,0,1360.0,2018-12-09 07:00:00,1,07:00:00,420,2018-12-09 07:00:00,-6.7,10.6,0.0,9000
WN,BOI,GEG,1,866.6667,2018-12-12 20:40:00,2,20:40:00,1240,2018-12-12 20:00:00,3.0,7.1,0.1,6000
WN,SMF,ONT,1,1000.0,2018-12-09 15:40:00,3,15:40:00,940,2018-12-09 15:00:00,7.3,3.0,0.0,6000
US,PHL,DCA,0,746.6667,2018-12-26 21:04:00,7,21:04:00,1264,2018-12-26 21:00:00,6.4,11.7,0.0,8000
FL,SRQ,BWI,0,1746.6666,2018-12-30 17:16:00,1,17:16:00,1036,2018-12-30 17:00:00,24.6,6.8,0.0,6000
WN,BNA,MCO,0,1400.0,2018-12-30 12:30:00,2,12:30:00,750,2018-12-30 12:00:00,3.5,4.7,0.0,6000
CO,IAH,SLC,0,2493.3333,2018-12-21 09:40:00,6,09:40:00,580,2018-12-21 09:00:00,9.9,19.9,0.0,10000
AA,DFW,MCO,1,1800.0,2018-12-26 20:35:00,5,20:35:00,1235,2018-12-26 20:00:00,17.1,34.7,0.8,5000
EV,ATL,MEM,0,1186.6666,2018-12-07 10:45:00,1,10:45:00,645,2018-12-07 10:00:00,4.3,8.7,0.0,6000
OO,AUS,DEN,0,1746.6666,2018-12-07 11:40:00,5,11:40:00,700,2018-12-07 11:00:00,12.4,14.4,0.2,6000
UA,SAN,SFO,0,1386.6666,2018-12-13 08:04:00,2,08:04:00,484,2018-12-13 08:00:00,10.2,9.2,0.0,10000
US,FLL,CLT,0,1533.3334,2018-12-01 08:25:00,4,08:25:00,505,2018-12-01 08:00:00,23.3,18.1,0.0,9000
WN,BNA,BDL,0,1800.0,2018-12-06 18:05:00,6,18:05:00,1085,2018-12-06 18:00:00,6.4,10.0,0.0,6000
UA,LAX,ORD,0,3213.3333,2018-12-29 07:04:00,3,07:04:00,424,2018-12-29 07:00:00,5.9,11.5,0.0,10000
DL,PHX,ATL,1,2826.6667,2018-12-06 11:55:00,2,11:55:00,715,2018-12-06 11:00:00,10.0,7.2,0.0,9000
HA,HNL,KOA,0,546.6667,2018-12-31 05:52:00,6,05:52:00,352,2018-12-31 05:00:00,22.9,15.7,0.0,6000
FL,BWI,FLL,0,2133.3333,2018-12-01 08:25:00,2,08:25:00,505,2018-12-01 08:00:00,-0.8,4.0,0.0,6000
OO,TVC,ORD,0,1053.3334,2018-12-29 10:50:00,6,10:50:00,650,2018-12-29 10:00:00,-6.3,17.2,0.0,6000
DL,JFK,LAX,0,5200.0,2018-12-13 19:00:00,3,19:00:00,1140,2018-12-13 19:00:00,6.8,13.0,0.0,6000
WN,PDX,SMF,1,1133.3334,2018-12-17 14:15:00,1,14:15:00,855,2018-12-17 14:00:00,7.4,8.4,0.0,8000
